,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Make,Fuel_Type_Diesel,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Age,KM_Per_Year
3552,3668,Hyundai i10 Sportz 1.2,Bangalore,2010,29000,First,20.36,1197.0,78.9,5.0,3.45,Hyundai,0,1,0,1,16,1812.5
3553,3670,Mahindra XUV500 W10 2WD,Mumbai,2015,53392,First,16.0,2179.0,140.0,7.0,11.95,Mahindra,1,0,0,1,11,4853.82
3554,3671,Volkswagen Vento Diesel Highline,Hyderabad,2010,71000,First,20.54,1598.0,103.6,5.0,4.25,Volkswagen,1,0,0,1,16,4437.5
3555,3672,Tata Safari Storme 2012-2015 VX,Hyderabad,2014,93000,First,14.0,2179.0,138.1,7.0,8.25,Tata,1,0,0,1,12,7750.0
3556,3673,Honda Accord 2.4 Elegance M/T,Hyderabad,2010,119000,First,10.2,2354.0,180.0,5.0,5.95,Honda,0,1,0,1,16,7437.5
3557,3674,Maruti Eeco 7 Seater Standard,Coimbatore,2016,42225,First,15.1,1196.0,73.0,7.0,4.3,Maruti,0,1,0,1,10,4222.5
3558,3675,Maruti Swift VDI,Ahmedabad,2012,65000,First,22.9,1248.0,74.0,5.0,3.9,Maruti,1,0,0,1,14,4642.86
3559,3676,Maruti Baleno Zeta Automatic,Pune,2016,27809,First,21.4,1197.0,83.1,5.0,6.41,Maruti,0,1,1,0,10,2780.9
3560,3677,Mahindra XUV500 W8 2WD,Coimbatore,2015,65100,First,15.1,2179.0,140.0,7.0,8.36,Mahindra,1,0,0,1,11,5918.18
3561,3678,Hyundai Xcent 1.2 Kappa S,Chennai,2014,51000,First,19.1,1197.0,82.0,5.0,3.85,Hyundai,0,1,0,1,12,4250.0
3562,3679,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,10000,First,19.27,2143.0,167.62,5.0,36.0,Mercedes-Benz,1,0,1,0,9,1111.11
3563,3680,Skoda Superb 1.8 TSI MT,Kolkata,2011,54895,First,13.14,1798.0,160.0,5.0,7.5,Skoda,0,1,0,1,15,3659.67
3564,3681,Volkswagen CrossPolo 1.5 TDI,Hyderabad,2015,80768,First,20.14,1498.0,88.73,5.0,5.7,Volkswagen,1,0,0,1,11,7342.55
3565,3682,Maruti Ignis 1.2 Delta,Kochi,2019,12076,First,20.89,1197.0,81.8,5.0,5.5,Maruti,0,1,0,1,7,1725.14
3566,3683,Maruti Swift VDI BSIV,Chennai,2016,49000,First,25.2,1248.0,74.0,5.0,5.9,Maruti,1,0,0,1,10,4900.0
3567,3684,Honda City i VTEC VX Option,Mumbai,2015,42366,First,17.8,1497.0,117.3,5.0,7.75,Honda,0,1,0,1,11,3851.45
3568,3685,BMW 5 Series 530d Highline Sedan,Ahmedabad,2010,68000,First,11.5,2993.0,235.0,5.0,18.0,BMW,1,0,1,0,16,4250.0
3569,3686,Skoda Laura Ambiente,Hyderabad,2008,122397,First,17.5,1896.0,106.0,5.0,4.4,Skoda,1,0,0,1,18,6799.83
3570,3687,Volkswagen Polo GT TSI,Coimbatore,2017,50534,First,17.21,1197.0,103.5,5.0,8.27,Volkswagen,0,1,1,0,9,5614.89
3571,3688,Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55300,First,19.87,1461.0,83.8,5.0,4.75,Renault,1,0,0,1,12,4608.33
3572,3689,Honda City 1.5 S AT,Hyderabad,2008,73095,First,16.8,1497.0,118.0,5.0,3.8,Honda,0,1,1,0,18,4060.83
3573,3690,Volkswagen Vento Diesel Highline,Ahmedabad,2011,51100,First,20.54,1598.0,103.6,5.0,3.4,Volkswagen,1,0,0,1,15,3406.67
3574,3691,Hyundai Grand i10 Sportz,Pune,2016,13436,Second,18.9,1197.0,82.0,5.0,4.7,Hyundai,0,1,0,1,10,1343.6
3575,3692,Ford Fiesta 1.4 ZXi Duratec,Pune,2008,76000,Second,16.6,1388.0,68.0,5.0,1.49,Ford,0,1,0,1,18,4222.22
3576,3693,Hyundai Xcent 1.1 CRDi S,Mumbai,2016,63141,Second,24.4,1120.0,71.0,5.0,4.5,Hyundai,1,0,0,1,10,6314.1
3577,3694,Honda Amaze VX i-DTEC,Hyderabad,2014,74885,First,25.8,1498.0,98.6,5.0,5.4,Honda,1,0,0,1,12,6240.42
3578,3695,Honda City i VTEC CVT VX,Hyderabad,2016,14000,First,18.0,1497.0,117.3,5.0,11.5,Honda,0,1,1,0,10,1400.0
3579,3696,Renault Fluence 1.5,Pune,2012,56000,Second,20.4,1461.0,108.5,5.0,3.5,Renault,1,0,0,1,14,4000.0
3580,3697,BMW 5 Series 520d Luxury Line,Ahmedabad,2010,46000,First,22.48,1995.0,190.0,5.0,16.5,BMW,1,0,1,0,16,2875.0
3581,3698,Maruti SX4 ZXI MT BSIV,Mumbai,2012,51800,First,15.5,1586.0,103.3,5.0,3.9,Maruti,0,1,0,1,14,3700.0
3582,3699,Honda City ZX CVT,Hyderabad,2007,81000,First,16.4,1497.0,78.0,5.0,3.25,Honda,0,1,1,0,19,4263.16
3583,3700,Volkswagen Ameo 1.2 MPI Comfortline,Kochi,2018,17370,First,17.0,1198.0,73.75,5.0,5.84,Volkswagen,0,1,0,1,8,2171.25
3584,3701,Volkswagen Ameo 1.2 MPI Comfortline,Hyderabad,2016,18456,First,17.0,1198.0,73.75,5.0,5.75,Volkswagen,0,1,0,1,10,1845.6
3585,3702,Audi A4 2.0 TDI Multitronic,Delhi,2010,59000,First,16.55,1968.0,140.0,5.0,10.0,Audi,1,0,1,0,16,3687.5
3586,3703,Maruti Wagon R VXI,Mumbai,2006,141537,Second,18.9,998.0,67.1,5.0,1.05,Maruti,0,1,0,1,20,7076.85
3587,3704,Hyundai Verna SX CRDi AT,Delhi,2013,51000,First,19.08,1582.0,126.32,5.0,5.64,Hyundai,1,0,1,0,13,3923.08
3588,3705,Mercedes-Benz GLC 220d 4MATIC Style,Coimbatore,2019,29311,First,17.9,2143.0,170.0,5.0,50.97,Mercedes-Benz,1,0,1,0,7,4187.29
3589,3706,BMW 3 Series Luxury Line,Mumbai,2016,31000,First,21.76,1995.0,190.0,5.0,29.95,BMW,1,0,1,0,10,3100.0
3590,3707,Honda Mobilio V Option i DTEC,Mumbai,2014,80000,Second,24.2,1498.0,98.6,7.0,4.85,Honda,1,0,0,1,12,6666.67
3591,3708,Hyundai Creta 1.6 CRDi AT SX Plus,Hyderabad,2016,33000,First,17.01,1582.0,126.2,5.0,14.5,Hyundai,1,0,1,0,10,3300.0
3592,3709,Honda City 1.5 S MT,Hyderabad,2011,71556,First,17.0,1497.0,118.0,5.0,5.5,Honda,0,1,0,1,15,4770.4
3593,3710,Ford Fiesta 1.4 TDCi EXI,Bangalore,2011,85000,First,17.8,1399.0,68.0,5.0,3.2,Ford,1,0,0,1,15,5666.67
3594,3711,Maruti Swift Dzire LDI,Chennai,2016,91000,First,26.59,1248.0,74.0,5.0,4.5,Maruti,1,0,0,1,10,9100.0
3595,3712,Mercedes-Benz E-Class E250 CDI Launch Edition,Coimbatore,2015,73187,First,13.0,2143.0,204.0,5.0,30.72,Mercedes-Benz,1,0,1,0,11,6653.36
3596,3713,Chevrolet Captiva LT,Jaipur,2009,232000,First,11.5,1991.0,147.9,7.0,3.5,Chevrolet,1,0,0,1,17,13647.06
3597,3714,Toyota Innova 2.5 V Diesel 7-seater,Bangalore,2007,127079,First,12.8,2494.0,102.0,7.0,6.99,Toyota,1,0,0,1,19,6688.37
3598,3715,Mahindra Quanto C8,Kochi,2014,58816,First,17.21,1493.0,100.0,7.0,3.45,Mahindra,1,0,0,1,12,4901.33
3599,3716,Honda City i VTEC V,Kochi,2015,63818,First,17.4,1497.0,117.3,5.0,6.57,Honda,0,1,0,1,11,5801.64
3600,3717,Audi A4 2.0 TDI 177 Bhp Premium Plus,Kolkata,2014,40000,First,17.11,1968.0,174.33,5.0,17.5,Audi,1,0,1,0,12,3333.33
3601,3718,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,77445,First,22.07,1199.0,73.9,5.0,3.75,Volkswagen,1,0,0,1,13,5957.31
3602,3719,Ford EcoSport 1.5 Petrol Titanium Plus AT,Pune,2017,14000,First,14.8,1497.0,121.36,5.0,9.99,Ford,0,1,1,0,9,1555.56
3603,3720,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,2012,85122,First,12.99,2494.0,100.0,7.0,8.2,Toyota,1,0,0,1,14,6080.14
3604,3721,Honda City 1.5 EXI,Jaipur,2005,123000,Third,13.0,1493.0,100.0,5.0,1.1,Honda,0,1,0,1,21,5857.14
3605,3723,Maruti Alto 800 2016-2019 LXI Optional,Chennai,2015,63714,First,24.7,796.0,47.3,5.0,2.45,Maruti,0,1,0,1,11,5792.18
3606,3724,Mercedes-Benz M-Class ML 320 CDI,Pune,2009,53000,First,8.7,2987.0,224.34,5.0,13.75,Mercedes-Benz,1,0,1,0,17,3117.65
3607,3725,Maruti Swift Dzire LDI,Kolkata,2017,60000,First,26.59,1248.0,74.0,5.0,3.0,Maruti,1,0,0,1,9,6666.67
3608,3726,Maruti Vitara Brezza ZDi Plus Dual Tone,Ahmedabad,2017,33000,First,24.3,1248.0,88.5,5.0,9.25,Maruti,1,0,0,1,9,3666.67
3609,3727,Volvo S60 D5 Summum,Mumbai,2013,31000,First,13.2,2400.0,215.0,5.0,17.65,Volvo,1,0,1,0,13,2384.62
3610,3728,Toyota Fortuner 4x2 AT,Delhi,2014,79000,First,12.55,2982.0,168.5,7.0,18.25,Toyota,1,0,1,0,12,6583.33
3611,3729,Hyundai i20 Sportz Option Diesel,Kochi,2013,67914,First,23.0,1396.0,90.0,5.0,3.45,Hyundai,1,0,0,1,13,5224.15
3612,3730,Audi A4 35 TDI Premium,Bangalore,2015,58970,First,17.11,1968.0,174.33,5.0,23.75,Audi,1,0,1,0,11,5360.91
3613,3731,Nissan Terrano XV D Pre,Mumbai,2013,60000,Second,19.64,1461.0,108.5,5.0,5.45,Nissan,1,0,0,1,13,4615.38
3614,3732,Maruti Celerio ZXI AMT,Coimbatore,2017,35225,First,23.1,998.0,67.04,5.0,5.25,Maruti,0,1,1,0,9,3913.89
3615,3734,Hyundai i10 Sportz AT,Delhi,2012,62282,First,16.95,1197.0,78.9,5.0,2.9,Hyundai,0,1,1,0,14,4448.71
3616,3735,BMW 3 Series 320d,Hyderabad,2010,80000,First,22.69,1995.0,190.0,5.0,14.2,BMW,1,0,1,0,16,5000.0
3617,3736,Hyundai Grand i10 Sportz,Kochi,2018,43698,First,18.9,1197.0,82.0,5.0,5.8,Hyundai,0,1,0,1,8,5462.25
3618,3737,Hyundai Grand i10 Asta Option AT,Coimbatore,2017,28052,First,18.9,1197.0,82.0,5.0,7.22,Hyundai,0,1,1,0,9,3116.89
3619,3738,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2016,29091,First,18.9,1197.0,81.86,5.0,4.87,Hyundai,0,1,0,1,10,2909.1
3620,3739,Volkswagen Polo 1.2 MPI Comfortline,Delhi,2013,63000,First,16.47,1198.0,74.0,5.0,3.3,Volkswagen,0,1,0,1,13,4846.15
3621,3740,Honda City ZX EXi,Hyderabad,2007,91000,Second,17.7,1497.0,78.0,5.0,3.0,Honda,0,1,0,1,19,4789.47
3622,3741,Mercedes-Benz GLA Class 200 CDI,Hyderabad,2014,30000,First,17.9,2143.0,136.0,5.0,26.0,Mercedes-Benz,1,0,1,0,12,2500.0
3623,3742,Maruti Omni 8 Seater BSIV,Hyderabad,2017,24571,First,14.0,796.0,35.0,5.0,2.9,Maruti,0,1,0,1,9,2730.11
3624,3743,Hyundai Verna 1.6 SX VTVT AT,Bangalore,2014,45000,First,15.74,1591.0,121.3,5.0,7.5,Hyundai,0,1,1,0,12,3750.0
3625,3744,Maruti Alto 800 LXI,Hyderabad,2015,24617,First,22.74,796.0,47.3,5.0,2.36,Maruti,0,1,0,1,11,2237.91
3626,3745,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,26927,First,24.3,1248.0,88.5,5.0,11.39,Maruti,1,0,0,1,9,2991.89
3627,3746,Mahindra XUV500 W8 2WD,Kochi,2013,87736,First,15.1,2179.0,140.0,7.0,7.02,Mahindra,1,0,0,1,13,6748.92
3628,3747,Maruti Vitara Brezza ZDi,Delhi,2016,35299,First,24.3,1248.0,88.5,5.0,8.0,Maruti,1,0,0,1,10,3529.9
3629,3748,Hyundai i20 1.2 Spotz,Kochi,2017,51612,First,18.6,1197.0,81.83,5.0,7.11,Hyundai,0,1,0,1,9,5734.67
3630,3749,Mercedes-Benz E-Class 250 D W 210,Mumbai,1998,55300,First,10.0,1796.0,157.7,5.0,3.9,Mercedes-Benz,1,0,1,0,28,1975.0
3631,3750,Maruti Alto LXi,Hyderabad,2009,65090,First,19.7,796.0,46.3,5.0,2.15,Maruti,0,1,0,1,17,3828.82
3632,3751,Honda Amaze S i-Vtech,Kolkata,2013,40000,First,18.0,1198.0,86.7,5.0,3.25,Honda,0,1,0,1,13,3076.92
3633,3752,Land Rover Range Rover Sport HSE,Kochi,2015,38467,First,12.65,2993.0,255.0,5.0,70.66,Land,1,0,1,0,11,3497.0
3634,3753,Hyundai Grand i10 CRDi Magna,Mumbai,2013,71904,First,24.0,1120.0,70.0,5.0,4.61,Hyundai,1,0,0,1,13,5531.08
3635,3754,Honda Civic 2006-2010 1.8 S MT,Mumbai,2008,87000,First,13.5,1799.0,130.0,5.0,2.35,Honda,0,1,0,1,18,4833.33
3636,3755,Hyundai Grand i10 CRDi Magna,Chennai,2014,33000,Second,24.0,1120.0,70.0,5.0,4.05,Hyundai,1,0,0,1,12,2750.0
3637,3756,Maruti 800 AC Uniq,Jaipur,2009,22100,Second,16.1,796.0,37.0,4.0,0.8,Maruti,0,1,0,1,17,1300.0
3638,3757,Toyota Etios Liva Diesel,Hyderabad,2014,59589,First,23.59,1364.0,67.1,5.0,5.6,Toyota,1,0,0,1,12,4965.75
3639,3758,Hyundai i20 Magna 1.4 CRDi,Delhi,2015,44000,First,22.54,1396.0,88.73,5.0,5.35,Hyundai,1,0,0,1,11,4000.0
3640,3759,Maruti Alto K10 VXI,Mumbai,2017,12000,First,24.07,998.0,67.1,5.0,3.25,Maruti,0,1,0,1,9,1333.33
3641,3760,BMW X1 sDrive20d,Pune,2012,66000,Second,17.05,1995.0,184.0,5.0,11.5,BMW,1,0,1,0,14,4714.29
3642,3761,Maruti Celerio VXI AT,Pune,2016,38009,First,23.1,998.0,67.04,5.0,4.25,Maruti,0,1,1,0,10,3800.9
3643,3762,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2009,35000,Second,13.7,1798.0,157.75,5.0,4.45,Skoda,0,1,1,0,17,2058.82
3644,3763,Mahindra Xylo E4,Pune,2009,70000,First,14.0,2498.0,112.0,7.0,2.85,Mahindra,1,0,0,1,17,4117.65
3645,3764,Mahindra XUV500 W8 2WD,Delhi,2014,86000,First,15.1,2179.0,140.0,7.0,7.85,Mahindra,1,0,0,1,12,7166.67
3646,3765,Maruti Swift Dzire VXI,Pune,2016,32000,First,19.1,1197.0,85.8,5.0,5.3,Maruti,0,1,0,1,10,3200.0
3647,3766,Ford Ecosport 1.0 Ecoboost Platinum Edition,Mumbai,2017,15000,First,18.88,999.0,123.24,5.0,8.0,Ford,0,1,0,1,9,1666.67
3648,3767,Toyota Corolla Altis Diesel D4DG,Coimbatore,2014,69918,First,21.43,1364.0,87.2,5.0,9.43,Toyota,1,0,0,1,12,5826.5
3649,3768,Hyundai i20 2015-2017 1.2 Magna,Pune,2012,39000,First,18.5,1197.0,80.0,5.0,2.75,Hyundai,0,1,0,1,14,2785.71
3650,3769,Renault Captur 1.5 Diesel Platine Mono,Mumbai,2018,1011,First,20.37,1461.0,108.45,5.0,13.5,Renault,1,0,0,1,8,126.38
3651,3770,Mercedes-Benz E-Class 280 CDI,Hyderabad,2009,85000,First,11.0,2987.0,198.5,5.0,9.99,Mercedes-Benz,1,0,1,0,17,5000.0
3652,3771,Maruti Baleno RS 1.0 Petrol,Chennai,2017,46663,First,21.1,998.0,100.0,5.0,6.95,Maruti,0,1,0,1,9,5184.78
3653,3772,Nissan Sunny 2011-2014 XL AT Special Edition,Chennai,2015,27000,First,17.97,1498.0,99.6,5.0,6.75,Nissan,0,1,1,0,11,2454.55
3654,3773,Hyundai Grand i10 AT Asta,Chennai,2015,15000,First,18.9,1197.0,82.0,5.0,5.5,Hyundai,0,1,1,0,11,1363.64
3655,3774,Maruti Ciaz Zeta,Kochi,2018,10575,First,21.56,1462.0,103.25,5.0,9.18,Maruti,0,1,0,1,8,1321.88
3656,3775,Hyundai Xcent 1.2 Kappa S,Jaipur,2014,12500,First,19.1,1197.0,82.0,5.0,4.15,Hyundai,0,1,0,1,12,1041.67
3657,3776,Hyundai Verna 1.6 SX CRDi (O),Ahmedabad,2012,52000,First,22.32,1582.0,126.32,5.0,6.5,Hyundai,1,0,0,1,14,3714.29
3658,3777,Maruti Wagon R VXI 1.2,Kochi,2015,49818,First,21.5,1197.0,81.8,5.0,4.11,Maruti,0,1,0,1,11,4528.91
3659,3778,Hyundai Verna CRDi,Hyderabad,2008,90000,Second,16.8,1493.0,110.0,5.0,2.25,Hyundai,1,0,0,1,18,5000.0
3660,3779,Toyota Etios Liva G,Kochi,2015,52207,First,17.71,1197.0,78.9,5.0,4.56,Toyota,0,1,0,1,11,4746.09
3661,3780,Mahindra Xylo E4 ABS BS III,Pune,2013,167362,First,11.68,2498.0,112.0,7.0,4.0,Mahindra,1,0,0,1,13,12874.0
3662,3781,Toyota Etios Liva GD,Coimbatore,2015,49894,First,23.59,1364.0,67.06,5.0,5.27,Toyota,1,0,0,1,11,4535.82
3663,3782,Mahindra Thar DI 4X4,Kochi,2019,13024,First,18.06,2523.0,63.0,7.0,9.11,Mahindra,1,0,0,1,7,1860.57
3664,3783,Nissan X-Trail SLX MT,Pune,2010,128000,Second,14.42,1995.0,147.6,5.0,6.2,Nissan,1,0,0,1,16,8000.0
3665,3784,Toyota Innova Crysta 2.8 ZX AT,Kochi,2017,26023,First,11.36,2755.0,171.5,7.0,19.97,Toyota,1,0,1,0,9,2891.44
3666,3785,Hyundai Creta 1.4 CRDi S,Delhi,2016,42784,First,21.38,1396.0,88.7,5.0,10.17,Hyundai,1,0,0,1,10,4278.4
3667,3786,Maruti Swift VDI,Pune,2014,115000,First,28.4,1248.0,74.0,5.0,4.5,Maruti,1,0,0,1,12,9583.33
3668,3787,Hyundai Verna 1.6 CRDI SX Option,Kochi,2019,30529,First,23.9,1582.0,126.2,5.0,14.28,Hyundai,1,0,0,1,7,4361.29
3669,3788,Maruti Alto LXi BSIII,Kochi,2012,14814,Second,19.7,796.0,46.3,5.0,2.47,Maruti,0,1,0,1,14,1058.14
3670,3789,Maruti S Cross DDiS 200 Alpha,Ahmedabad,2016,58000,First,23.65,1248.0,88.5,5.0,7.9,Maruti,1,0,0,1,10,5800.0
3671,3790,Hyundai EON Era,Hyderabad,2011,68128,First,21.1,814.0,55.2,5.0,2.3,Hyundai,0,1,0,1,15,4541.87
3672,3791,Nissan Terrano XL,Hyderabad,2013,63220,First,13.24,1598.0,102.5,5.0,6.5,Nissan,0,1,0,1,13,4863.08
3673,3792,Hyundai EON Era,Hyderabad,2016,30000,First,21.1,814.0,55.2,5.0,3.25,Hyundai,0,1,0,1,10,3000.0
3674,3793,Tata Zest Quadrajet 1.3 XT,Bangalore,2017,27768,First,20.65,1248.0,88.7,5.0,5.85,Tata,1,0,0,1,9,3085.33
3675,3794,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Hyderabad,2014,53000,Second,14.21,2143.0,203.0,5.0,29.0,Mercedes-Benz,1,0,1,0,12,4416.67
3676,3795,Audi Q5 2.0 TDI Premium Plus,Coimbatore,2014,87652,Second,14.16,1968.0,174.3,5.0,25.71,Audi,1,0,1,0,12,7304.33
3677,3796,Ford Fiesta 1.6 ZXi Leather,Chennai,2008,94873,Second,15.3,1596.0,101.0,5.0,1.85,Ford,0,1,0,1,18,5270.72
3678,3797,BMW 3 Series 320d Prestige,Mumbai,2015,56000,First,18.88,1995.0,184.0,5.0,22.75,BMW,1,0,1,0,11,5090.91
3679,3798,Maruti Baleno RS 1.0 Petrol,Kochi,2018,18678,First,21.1,998.0,100.0,5.0,8.32,Maruti,0,1,0,1,8,2334.75
3680,3799,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Delhi,2014,30000,First,14.21,2143.0,203.0,5.0,26.0,Mercedes-Benz,1,0,1,0,12,2500.0
3681,3801,Hyundai i10 Sportz 1.2,Hyderabad,2013,59000,First,20.36,1197.0,78.9,5.0,3.45,Hyundai,0,1,0,1,13,4538.46
3682,3802,Hyundai Grand i10 Asta Option,Mumbai,2017,13000,First,18.9,1197.0,82.0,5.0,5.15,Hyundai,0,1,0,1,9,1444.44
3683,3803,Honda Brio S MT,Kochi,2014,74325,First,19.4,1198.0,86.8,5.0,3.51,Honda,0,1,0,1,12,6193.75
3684,3804,Hyundai i20 Magna 1.4 CRDi (Diesel),Kolkata,2015,45000,First,21.9,1396.0,88.76,5.0,3.45,Hyundai,1,0,0,1,11,4090.91
3685,3805,Volkswagen Polo Petrol Highline 1.2L,Pune,2013,57000,First,16.47,1198.0,73.9,5.0,3.75,Volkswagen,0,1,0,1,13,4384.62
3686,3806,Honda City 1.5 EXI,Pune,2001,125943,Second,13.0,1493.0,100.0,5.0,1.45,Honda,0,1,0,1,25,5037.72
3687,3807,Skoda Octavia Ambiente 1.9 TDI,Delhi,2008,80000,First,18.7,1896.0,66.0,5.0,2.2,Skoda,1,0,0,1,18,4444.44
3688,3808,Ford Endeavour 2.5L 4X2,Hyderabad,2010,154000,First,13.1,2499.0,141.0,7.0,7.99,Ford,1,0,0,1,16,9625.0
3689,3809,Chevrolet Cruze LTZ,Bangalore,2013,62000,Second,18.3,1991.0,147.9,5.0,6.75,Chevrolet,1,0,0,1,13,4769.23
3690,3810,Honda CR-V AT With Sun Roof,Kolkata,2013,27000,First,14.0,1497.0,98.6,5.0,11.99,Honda,0,1,1,0,13,2076.92
3691,3811,Honda Mobilio V i DTEC,Kolkata,2014,45000,First,24.2,1498.0,98.6,7.0,5.0,Honda,1,0,0,1,12,3750.0
3692,3812,Maruti Ertiga VDI,Pune,2012,105000,Second,20.77,1248.0,88.76,7.0,5.9,Maruti,1,0,0,1,14,7500.0
3693,3813,Hyundai Grand i10 Sportz,Mumbai,2013,26000,First,18.9,1197.0,82.0,5.0,3.75,Hyundai,0,1,0,1,13,2000.0
3694,3814,Jaguar XF 3.0 Litre S Premium Luxury,Mumbai,2014,30900,First,14.74,2993.0,270.9,5.0,29.5,Jaguar,1,0,1,0,12,2575.0
3695,3815,Honda Amaze VX i-Vtech,Chennai,2014,48000,First,18.0,1198.0,86.7,5.0,4.75,Honda,0,1,0,1,12,4000.0
3696,3816,Audi A6 2.7 TDI,Pune,2011,112719,First,12.4,2698.0,179.5,5.0,11.5,Audi,1,0,1,0,15,7514.6
3697,3817,Hyundai i20 1.2 Spotz,Chennai,2017,5000,First,18.6,1197.0,81.83,5.0,6.95,Hyundai,0,1,0,1,9,555.56
3698,3818,Volkswagen Ameo 1.2 MPI Highline Plus 16,Mumbai,2016,16000,First,17.0,1198.0,73.75,5.0,5.4,Volkswagen,0,1,0,1,10,1600.0
3699,3819,Renault Fluence 2.0,Jaipur,2011,63000,First,13.4,1997.0,135.1,5.0,4.75,Renault,0,1,1,0,15,4200.0
3700,3820,Maruti Alto K10 VXI,Chennai,2011,28300,First,24.07,998.0,67.1,5.0,2.15,Maruti,0,1,0,1,15,1886.67
3701,3821,Maruti Alto Std,Jaipur,2005,49000,First,19.7,796.0,46.3,5.0,0.9,Maruti,0,1,0,1,21,2333.33
3702,3822,Maruti Wagon R VXI BS IV,Kolkata,2016,12501,First,20.51,998.0,67.04,5.0,3.5,Maruti,0,1,0,1,10,1250.1
3703,3823,Fiat Linea 1.3 Emotion,Kochi,2016,56628,First,20.4,1248.0,92.0,5.0,5.85,Fiat,1,0,0,1,10,5662.8
3704,3824,Maruti Swift Dzire Vdi BSIV,Pune,2010,105000,First,19.3,1248.0,73.9,5.0,3.15,Maruti,1,0,0,1,16,6562.5
3705,3825,Renault Scala Diesel RxL,Pune,2016,52126,First,21.64,1461.0,84.8,5.0,6.0,Renault,1,0,0,1,10,5212.6
3706,3826,Hyundai i20 Magna,Kolkata,2010,38000,First,18.5,1197.0,80.0,5.0,2.23,Hyundai,0,1,0,1,16,2375.0
3707,3827,Hyundai Xcent 1.2 Kappa SX Option,Bangalore,2016,50000,First,19.1,1197.0,82.0,5.0,2.5,Hyundai,0,1,0,1,10,5000.0
3708,3828,Maruti Wagon R LXI,Kochi,2015,50230,First,18.9,998.0,67.1,5.0,3.87,Maruti,0,1,0,1,11,4566.36
3709,3829,Mahindra XUV500 W8 2WD,Ahmedabad,2014,31000,First,15.1,2179.0,140.0,7.0,9.5,Mahindra,1,0,0,1,12,2583.33
3710,3830,Toyota Fortuner 4x2 AT,Delhi,2014,79000,First,12.55,2982.0,168.5,7.0,17.75,Toyota,1,0,1,0,12,6583.33
3711,3831,Renault Duster 110PS Diesel RxZ Plus,Delhi,2012,130000,First,19.64,1461.0,108.45,5.0,3.75,Renault,1,0,0,1,14,9285.71
3712,3832,Hyundai Santro Xing GLS,Chennai,2010,115000,Second,17.92,1086.0,62.1,5.0,1.5,Hyundai,0,1,0,1,16,7187.5
3713,3833,Hyundai Verna 1.6 SX VTVT,Pune,2013,41500,Second,17.01,1591.0,121.3,5.0,5.0,Hyundai,0,1,0,1,13,3192.31
3714,3834,BMW X1 sDrive 20d Exclusive,Pune,2014,54385,Second,15.06,1995.0,177.0,5.0,17.0,BMW,1,0,1,0,12,4532.08
3715,3835,Honda Civic 2006-2010 1.8 V AT,Kochi,2011,56361,First,12.9,1799.0,130.0,5.0,4.38,Honda,0,1,1,0,15,3757.4
3716,3836,Audi A6 35 TFSI Matrix,Delhi,2018,22000,First,15.26,1798.0,187.74,5.0,41.5,Audi,0,1,1,0,8,2750.0
3717,3837,Maruti Wagon R LXI BS IV,Kolkata,2017,8000,First,20.51,998.0,67.04,5.0,3.0,Maruti,0,1,0,1,9,888.89
3718,3838,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2018,28741,First,24.3,1248.0,88.5,5.0,11.0,Maruti,1,0,0,1,8,3592.62
3719,3839,Land Rover Discovery 3 TDV6 Diesel Automatic,Pune,2012,117236,Second,11.8,2720.0,190.0,7.0,14.0,Land,1,0,1,0,14,8374.0
3720,3840,Maruti Dzire New,Pune,2016,30500,First,26.59,1248.0,74.0,5.0,7.65,Maruti,1,0,1,0,10,3050.0
3721,3841,Hyundai Verna VTVT 1.6 SX,Kolkata,2018,5000,First,17.0,1591.0,121.3,5.0,8.7,Hyundai,0,1,0,1,8,625.0
3722,3842,Maruti Ertiga ZDI Plus,Hyderabad,2016,42000,First,25.47,1248.0,88.5,7.0,9.9,Maruti,1,0,0,1,10,4200.0
3723,3843,Hyundai Accent GLE,Mumbai,2010,32773,First,13.2,1495.0,94.0,5.0,2.05,Hyundai,0,1,0,1,16,2048.31
3724,3844,Hyundai i20 1.2 Sportz,Kolkata,2016,19008,First,17.0,1197.0,80.0,5.0,5.25,Hyundai,0,1,0,1,10,1900.8
3725,3845,Hyundai Verna VTVT 1.6 SX,Kochi,2012,32542,First,17.0,1591.0,121.3,5.0,5.77,Hyundai,0,1,0,1,14,2324.43
3726,3846,Maruti Alto LX,Hyderabad,2010,94753,First,19.7,796.0,46.3,5.0,1.95,Maruti,0,1,0,1,16,5922.06
